1	0	1000	0.976876611
1	1001	2000	0.974952868
1	2001	3000	0.792582048
1	3001	4000	0.038474857
1	4001	5000	0.038474857
1	5001	6000	0.038474857
1	6001	7000	0.038474857
2	0	1000	0.958023931
2	1001	2000	0.307798853
2	2001	3000	0.038474857
2	3001	4000	0.038474857
2	4001	5000	0.038474857
2	5001	6000	0.038474857
2	6001	7000	0.038474857
2	7001	8000	0.038474857
2	8001	9000	0.038474857
2	9001	10000	0.038474857
2	10001	11000	0.038474857
2	11001	12000	0.038474857
2	12001	13000	0.038474857
2	13001	14000	0.038474857
2	14001	15000	0.038474857
2	15001	16000	0.038474857
2	16001	17000	0.038474857
2	17001	18000	0.038474857
2	18001	19000	0.038474857
2	19001	20000	0.038474857
2	20001	21000	0.038474857
2	21001	22000	0.038474857
2	22001	23000	0.038474857
2	23001	24000	0.038474857
2	24001	25000	0.038474857
2	25001	26000	0.038474857
2	26001	27000	0.038474857
2	27001	28000	0.038474857
2	28001	29000	0.038474857
2	29001	30000	0.038474857
2	30001	31000	0.038474857
2	31001	32000	0.038474857
2	32001	33000	0.038474857
2	33001	34000	0.038474857
2	34001	35000	0.038474857
2	35001	36000	0.038474857
2	36001	37000	0.038474857
2	37001	38000	0.038474857
2	38001	39000	0.038474857
2	39001	40000	0.038474857
3	0	1000	0.681004963
3	1001	2000	0.642530107
3	2001	3000	0.550190451
3	3001	4000	0.315493825
3	4001	5000	0.038474857
3	5001	6000	0.038474857
3	6001	7000	0.038474857
3	7001	8000	0.038474857
3	8001	9000	0.038474857
3	9001	10000	0.038474857
3	10001	11000	0.038474857
3	11001	12000	0.038474857
3	12001	13000	0.038474857
3	13001	14000	0.038474857
3	14001	15000	0.038474857
3	15001	16000	0.038474857
3	16001	17000	0.038474857
3	17001	18000	0.038474857
3	18001	19000	0.038474857
3	19001	20000	0.038474857
3	20001	21000	0.038474857
3	21001	22000	0.038474857
3	22001	23000	0.038474857
3	23001	24000	0.038474857
3	24001	25000	0.038474857
3	25001	26000	0.038474857
3	26001	27000	0.038474857
3	27001	28000	0.038474857
3	28001	29000	0.038474857
3	29001	30000	0.038474857
3	30001	31000	0.038474857
4	0	1000	0.038474857
4	1001	2000	0.038474857
4	2001	3000	0.038474857
4	3001	4000	0.038474857
4	4001	5000	0.038474857
5	0	1000	0.707937363
5	1001	2000	0.038474857
5	2001	3000	0.038474857
5	3001	4000	0.038474857
5	4001	5000	0.038474857
5	5001	6000	0.038474857
6	0	1000	0.038474857
6	1001	2000	0.038474857
6	2001	3000	0.038474857
6	3001	4000	0.038474857
6	4001	5000	0.038474857
6	5001	6000	0.038474857
7	0	1000	1
7	1001	2000	0.792582048
7	2001	3000	0.738717248
7	3001	4000	0.727174791
7	4001	5000	0.69254742
7	5001	6000	0.23084914
7	6001	7000	0.038474857
7	7001	8000	0.038474857
7	8001	9000	0.038474857
7	9001	10000	0.038474857
7	10001	11000	0.038474857
7	11001	12000	0.038474857
7	12001	13000	0.038474857
7	13001	14000	0.038474857
7	14001	15000	0.038474857
7	15001	16000	0.038474857
7	16001	17000	0.038474857
7	17001	18000	0.038474857
7	18001	19000	0.038474857
7	19001	20000	0.038474857
7	20001	21000	0.038474857
7	21001	22000	0.038474857
7	22001	23000	0.038474857
7	23001	24000	0.038474857
7	24001	25000	0.038474857
7	25001	26000	0.038474857
7	26001	27000	0.038474857
8	0	1000	0.961871417
8	1001	2000	0.892616675
8	2001	3000	0.873379247
8	3001	4000	0.815666962
8	4001	5000	0.815666962
8	5001	6000	0.777192105
8	6001	7000	0.69254742
8	7001	8000	0.642530107
8	8001	9000	0.038474857
8	9001	10000	0.038474857
8	10001	11000	0.038474857
8	11001	12000	0.038474857
8	12001	13000	0.038474857
8	13001	14000	0.038474857
8	14001	15000	0.038474857
8	15001	16000	0.038474857
8	16001	17000	0.038474857
8	17001	18000	0.038474857
8	18001	19000	0.038474857
8	19001	20000	0.038474857
9	0	1000	0.038474857
9	1001	2000	0.038474857
9	2001	3000	0.038474857
9	3001	4000	0.038474857
